0,1,2,3,4,Output
1.8344889678455458,4.681546614319748,4.656579261643618,3.3273828857336256,2.1079842052410274,-1.9668625508483375
2.5584388419669897,1.266943953458635,2.354965503584465,3.0610459220571484,1.7090326476416453,0.8382137575690844
2.141633996543069,3.690304577285025,4.086661173591069,3.914462957408349,1.7105862299639103,-2.9244490363417825
1.3722383435332577,4.453032127786938,4.26210516002644,3.607002170813805,3.020913106343764,-1.917510974832154
1.3347329740225682,1.120941288035489,2.9754956056510222,4.792988770186783,4.962307083827018,-1.848068234865559
2.3092084700971487,1.2950834019320263,2.357580671676455,3.0572858810573034,3.4366896810060252,0.7524923352686135
3.687557160654116,2.2136127410840216,2.0170733787687403,2.9893909769108946,1.6490448473462407,0.04315265593850905
1.001773925398283,4.6985884396628945,4.271574046753164,2.4802176457430196,4.254833607368324,-0.20315994948579272
1.4854381101819918,4.646940550899255,1.1563140068869822,3.2476660890785993,1.1605881849244843,-0.31353672366719837
1.944633682471725,3.9529372639954348,4.199288774575234,3.677144174442344,1.8901194680039204,-3.0774901670223223
3.806359900330197,1.2058694325687567,1.6457639511670465,3.34210519245437,1.163017668053505,-0.8376170121011789
3.2585016875475796,3.736232442408213,1.2736633093925902,4.783728250778703,4.904947025264939,-0.7465695947608255
3.313520522456968,4.02560033364369,1.9089203745696794,3.3003854847432366,4.522358980694415,-0.331453551186459
4.574325464450919,1.3443098298522833,1.426230312279238,1.8955089834461951,3.596612277111997,-1.589292789634438
1.6583785464846499,3.88398177288834,4.259279820227675,2.0649340509522887,2.4616685714016944,-2.4190533905688665
3.712301589686862,2.1299575279290384,4.755038361607793,4.870863487248519,2.7356000921820542,0.3523815973725467
4.486763562284748,3.5903556492435906,4.340926296077923,4.9783982524531165,4.599823833810999,0.005800917558349326
1.2676455229690249,1.3403246058177776,1.1064179261964195,1.838779962419332,2.6257065846029675,-0.8095257924148458
2.42602331205956,3.2090249031899156,1.3903774302445955,2.193659091037997,3.851368710037597,-0.9226376137714196
3.258706987162229,2.194244491183243,3.6097704080217166,2.045827818391207,2.184602670080191,-0.4628963191967219
3.243946032362958,3.3944338133251017,3.880829102866705,4.631792581724849,3.5530034099427645,-1.4675943799873317
3.0856455469744875,2.9548071752688294,4.026352093615056,1.9747511100821535,3.2501443230991938,-1.7281923516548188
4.099506985707979,3.0325649644435497,1.9324475765646554,1.2673292081882712,2.2982984132657984,-0.07525898044259963
2.1296617756265674,4.656405414279238,3.7030356069427697,1.8971352902012146,3.911221610844282,-1.8605863967465812
1.639453058472852,1.6027417831177475,4.035097350920203,4.769938735083152,3.6884354920360067,-1.5700312401185887
1.5586283093219389,4.237076025208241,3.8875082294608374,4.9686839158449,4.012424013988241,-2.6330726422673325
4.898878588685196,4.571721771925071,1.5788986780644358,2.004618010623974,2.834756404654075,1.508831246573518
4.749582826287035,3.618166885673651,1.6650751937991397,2.567112557374427,4.103365956197023,1.3802972755458742
4.668769151988306,3.031030574179786,4.584372440724339,4.631630555138507,1.7920177739565855,-0.1532940288678873
4.806286031599717,1.251594452211442,4.71058053313747,2.4719263794257906,2.467504414387958,-0.4592768004546678
3.11060656257102,2.143657994237216,1.132767002997591,4.1907448219622205,4.660445125499321,0.27678599426159034
4.355174186117713,1.5571827518576202,4.842656715879247,2.2087987568227545,1.0086532197589473,-0.3324755379123275
2.801460304596966,2.3536749652828712,1.1074693767352555,1.4880888040675329,3.2187336546139584,0.41663099559930505
1.50888013212407,4.663067683837777,4.416770086320241,2.8591735011941273,1.5467932684625367,-1.7149281916400323
2.900312822186976,3.4114128532181027,2.2123618892315053,3.8779030677289934,2.393775907697438,-0.8759930807156817
3.788677485046562,4.005610346424946,3.6128731355316086,1.0550609955554595,3.2826334574899296,-1.2339502315709183
1.4252178508837225,2.9544782778476897,3.978207220737088,2.303303674524716,3.741078645368277,-2.1043306327082085
1.501453023048895,2.1979512596259654,4.990783220891674,2.801341105303891,3.079785777614933,-1.6956221652817351
1.3586634231401522,1.835415160704374,2.1816991309917544,4.558866458905868,2.52157243191172,-2.2978828241174885
3.6873317823869725,2.9731422617587735,2.412681685552572,4.771131020040228,1.489069750111239,-0.18590246077052924
1.704206573152911,3.6036643416028515,2.6369921093698614,2.629301734502829,2.626256177767346,-2.2839978330079864
3.6298108318573865,4.223870352497368,2.8571461221034435,3.2190842472811796,1.2414702982336254,-0.5805274809872426
2.974122284362588,3.507540169493842,4.626521987625596,1.6302936587635668,3.5304477104910066,-2.1992851517415204
1.2038754965880951,1.6681148361903197,4.836820680706033,3.0236453313444573,1.2546307577155607,-1.3318787463616557
3.8333323524204497,2.1300399819327156,1.7998631688424211,3.289812131976153,4.528315031622633,-0.34557510474344766
4.5294770608549815,2.175574349031804,2.8635083562012813,4.386172776141493,2.2048343368835224,-0.7568788366581101
3.194946419409023,3.6613283671626524,2.740482610047522,4.927342599956442,3.907804728050174,-1.124711862589183
3.775302642095872,2.792297489425764,1.9051811117725759,3.559732737009612,2.70931208795193,-0.08635200118797405
4.945986919638264,4.987112186745996,4.1887555145261866,1.6544306229912982,3.2358248779714383,2.315584681398355
3.4639350859339872,3.232685158004454,4.052200708209858,4.3422694361358225,3.2725252562029272,-1.2862694577143368
2.4126493992018294,3.734818688665685,2.2458232359860872,3.1209042590849627,4.551383917262493,-1.7241891428340335
1.7328342967548158,4.002236713452429,3.0835660299426,1.5606964035750241,3.1468709313047576,-2.0439639897685633
3.127357282294107,1.0591392241668252,3.8014224853376994,1.863968361579179,1.985371741435582,0.23763992103680848
4.393078109111774,1.4372543446028945,3.1353677248619536,1.818428273005698,4.2375527638961605,-1.2070340862016544
4.52963532740358,4.374520649427971,1.9192556910940315,3.871209806840157,4.424034422989575,1.398182194448628
3.4377291457264665,1.8334361655010434,3.847831527352225,3.099900302108404,3.9540635377844713,-0.48880626325186766
1.6711698506363555,4.870462035769675,2.2980881063566736,1.9555281296579525,3.9355281288225896,-1.5092292415096815
3.551840232721565,1.4759003611340864,4.848863881803327,3.1012004958151467,1.2535096944984243,0.5655633460055536
1.6164841937382963,3.9712973618361955,4.837735580825962,4.155758949610782,2.7766928093930736,-2.476150694622485
2.8479908927264908,3.8358704844582268,3.0496164672711252,1.386774284058959,1.7996721874959705,-1.8102872473812996
1.0372063195456418,1.8993461250041257,3.410532355070332,3.116776474713227,4.660439072260266,-2.451483424354327
1.639494407141751,1.8449831457103452,3.0972304987908172,3.2823687671891486,1.3846832773119715,-1.2922568026274452
4.805499232901212,4.148268183591352,1.8016624995492672,3.5261667859356867,3.422702552909104,1.6576928042738437
4.198640500767551,2.2723768548388676,3.7584064556888657,1.1455001600738197,3.316391407271471,-1.0680661036247252
4.452890923646958,3.4770916540738392,3.838189740208914,4.436766932214909,1.7652338804462242,-0.3774125159268298
2.0758400638104213,2.7368671771571846,2.916602735742717,2.0011728977699956,4.506433848798748,-0.9909363822534619
1.7942695197773086,3.296307083248043,2.748952520428413,2.8307742058831593,2.310558362073107,-2.2310968006613625
1.043843425149391,1.0432593463194286,1.7121918279276946,3.708067643942287,2.637303877495161,-1.8903246647756176
3.170622155715938,3.107926479817721,4.247069178483375,2.8970753769688518,4.751140010981825,-1.8127773636455842
4.4652052183433515,1.396203405327931,4.019350131974411,4.728172793172343,2.352258777424612,-0.24735105380705175
4.0725939977133905,3.152479847880489,4.670930439281298,1.5861739251172744,3.196735347628762,-1.3231573274951816
2.9173457496284603,1.286271596033469,2.7413166854906224,4.075494294800643,1.273960767979324,0.7249116155390483
3.310928119455031,1.5864865812372662,4.083615079450132,2.3270685547471186,2.899701053880465,-0.3108796433544911
1.9565588182636149,3.087010451176809,3.405629881183745,3.2569700482166084,1.890804570817199,-2.2292200135813847
2.950884172855757,3.6937997936856117,4.333514440183797,1.4452800825782508,3.297122956270768,-2.2331177193462657
2.5056211732820106,3.7657429862502068,4.888986332589486,3.3849023260548483,3.088723237641263,-2.307195540336979
4.090717571850272,4.609397856394181,3.4961334738270637,2.993196540956834,2.796350825565413,0.8778898705667461
3.283391058873325,2.713806647407585,1.6152878184635733,2.0786036750530283,4.898735873055973,0.14849222660172856
2.440742349198974,1.5762068372323181,1.824588041693835,1.3656069273079119,2.9624677134817636,1.0752904659672924
2.060733647619212,2.7898609189209713,1.730900055929351,1.7703377642530684,1.2050490535596263,-0.6288504015947812
2.1193641953966047,4.899023965965373,2.8148294996384378,2.818235364250687,2.564480557472088,-1.9287627075281126
2.165488586579983,2.3008397649731087,3.0633276003353846,1.5909537055482654,4.271746103303936,-0.4309686674852862
2.810681571925622,3.331913945865093,2.956326183229616,1.1234277358871925,2.82002219684839,-1.40105641394107
4.211648417147538,4.00503963980908,4.245431192825553,2.6593105781300133,1.3811554574036906,-0.028362646085531476
1.758085039910818,1.0875577890077492,3.7342750391756847,2.808644971045397,2.204575947422778,-0.8206527647366701
4.780967923879823,2.5355640645974464,2.4171000676194225,3.5402224299426397,4.512634532639186,-0.453726517904451
1.5720615847645667,4.434816817571031,4.89778986384764,3.0322032155394774,3.7984846484052053,-1.0908220484888693
4.71626125354789,2.2083719334577414,1.0941384861138714,4.875604410080883,2.3482141649342125,-0.5778889503960469
2.674429995355925,3.004984826005666,4.479144162709492,1.2293672406685006,2.701290001102432,-1.8123297496423048
3.248067529019998,3.4891580304104544,4.885146388006991,2.183019294093023,2.460252576358021,-2.2054278457843233
2.011416823713846,3.376429723748541,4.12940955896048,3.4922615736423013,4.31098434342606,-2.572085126410436
1.5306176727156569,2.741522720175184,3.144544846256543,4.831526818465919,4.239193032314139,-2.7278861903658536
1.631380627459905,1.5048893896382007,1.1967256869718446,1.4718730762987051,2.1467728158229322,-0.1811751281008297
1.1882811676476712,2.8473386424389866,4.361851333490264,1.9553913038755044,4.179384842338992,-1.4679911384434943
1.9317763396865075,2.4204551240896546,1.2405865907012577,4.813187865714618,3.1315362330732115,-2.1197171621023916
4.189185505919635,4.130391524904036,1.4156464398378197,2.7919847213176534,4.383753585825122,0.5789353794125326
1.2705758351921457,2.5433394023898668,1.8023665035115677,1.1810369024361047,3.341251399195712,-0.4405484870129504
2.5757426197671944,3.0220468788550634,2.8253557896702266,4.020085796834454,3.0526497173784413,-1.2860705670749029
2.8955573037913926,2.297755271669039,1.832865725035957,4.3949696451948785,1.5558365107555012,0.03207697441611943
3.1199441313320797,4.584087990406891,2.521262562112946,3.6983586705750993,1.9126711198719137,-0.9313786023424308
2.2381947239974638,2.7443403078415756,1.7732827770420738,2.36738241185388,2.318469692172059,-0.6955546997303913
3.5349856792287992,4.487423181534595,2.505695310574267,1.8373125869807523,1.9699473173393725,-1.2230654576826452
4.509284934166406,3.116992668189019,4.8711250959511165,1.8396788088487455,2.138840807888145,-0.2462556021109604
1.1690568840439202,4.24008311049332,4.165846592603502,4.606311790238934,3.486427996347459,-2.1320252647928872
2.770160636228583,1.8717683595737271,1.1994468340420084,3.5534236102973717,3.977596858164885,0.43987823685710803
1.4013779967753925,3.6483870617940455,2.804467059185829,2.1736114978127725,3.5053867342666214,-1.963806045248325
2.920726021042787,4.828359918600312,3.381352662226046,1.9643744275931994,2.6536478211710466,-1.925520069588784
2.191563267923412,2.904183960737761,3.5686625790480497,4.17269730614279,3.9586216248676678,-1.9994000297519106
1.480847246029232,3.126986628116739,1.621033852983642,2.894490834672739,1.6895542517377766,-1.4141662759334663
1.8680922611951232,2.849774278019111,4.040500986404611,2.3851973204775483,2.777350951518558,-2.001439048514159
1.135744087102565,1.8028102467123546,1.0872798473458039,2.5737323099463665,3.967981237673588,-1.3846559925003026
1.8046231130851322,4.670749286462563,4.704509462618186,1.4508741898741988,3.81562747756539,-0.9071057074798299
4.847606079834874,3.688133311122721,4.606451603176218,4.628734158051381,1.1895124462670874,-0.2137865715303089
2.723420786709251,4.571889712491071,2.9765637023962395,1.3274754103980269,4.067477334967324,-1.8251230503557538
3.9390581463940024,2.2301423636759217,3.2284705940595333,4.566714032244768,3.7100117010809313,-0.39413321429390086
2.651521558639221,2.763217857037709,3.4963286414677412,3.1480600603717614,2.2051428855197166,-0.7082977815476506
1.4759384886697866,4.2538369865748145,2.9876476123547513,2.0452024959416044,1.92321576847459,-1.7996705102698323
3.053058188323555,3.108586845748038,2.0718967451014425,1.9315825222560101,3.3056973116320343,-0.3477454610718816
2.2394908107617333,1.2234596618685956,1.292896723032257,4.403102465547377,2.9533276851320225,-0.17885791393996428
1.729262961679499,2.3707223433343962,1.689210956575668,3.3146513731056544,4.630675127004156,-1.3412656696859604
1.2005264615374456,1.2145950639451168,3.159552388956746,1.6057230059253778,3.110670710347556,-1.5810824335382834
3.55450111188214,2.2619932732885264,2.1133482348014083,2.778678243019673,1.4994387466165233,0.2233703191155693
1.1744108153265294,4.162590629250283,4.747596355417885,1.6477179702371605,2.1609780793942948,-0.993225400397502
4.663667079201523,2.4931097364204815,2.26895561804619,1.3699762216149884,1.7415625440665745,-0.5239355343282132
2.748795713821926,3.2517771937047395,2.6601005892666363,3.3606201827181317,4.086982766613837,-1.1126956316394259
3.183152295984834,2.0983115646291903,1.3379209615640608,3.1281505094789224,2.2477351874483724,0.5176988046511628
3.1931460737620734,3.295038252677053,2.8999930816480326,2.7739287648593622,4.19748715327568,-0.905583079456646
3.3172198508216484,4.749110186470647,3.4039397305926595,2.3166931905749464,1.233686383544626,-1.7369917136581827
1.1733372831500493,4.687548445525243,4.912327014428321,1.6098652432455833,3.1241453102298675,0.08876781131953765
3.505336194253635,4.301009703389244,1.7074664014919811,4.938337448515228,3.8087397106012753,-0.11749695556624541
3.705028085398595,4.47239876463048,2.028257376592847,1.1119377303183229,1.123078085564443,-1.3002350583323234
2.3305348687633014,4.823250761883334,1.767322530405818,4.636959548799531,4.869472045444854,-1.2359343927525892
4.474063204529482,2.7157451932094108,4.337721980169841,2.8411794857160353,4.336669440561985,-0.09554328806123824
1.1768057983611087,1.8627349228796595,1.6216743474020503,3.277784952477739,1.5497897893007564,-2.251914289619104
1.9617400159418161,1.842463808322568,4.714549137081489,4.795466880103998,1.077164550005234,-0.3255079486836781
2.6424300758689956,3.5884573271779665,2.5811547931461924,3.7762662137135834,4.473355877183686,-1.570734002336604
2.3260675432470097,2.4437362074166167,3.510189299862297,1.7264710871688798,3.2536257182223407,-0.7207694909952879
1.1228018667394566,1.5565869489075488,4.573878399289935,2.30742497910243,1.8701524320227128,-1.4167122472063536
4.819986987964766,1.3275451758198606,1.1262685115719577,2.067309980750195,4.963567982918571,-1.4144605700787785
4.905134769256234,2.395227065430957,3.757829690593777,1.6717525747476918,2.5424215724711132,-0.1586144292838813
2.791772601351344,4.841079615744493,2.559220738088576,4.402341603384473,2.6909508799568624,-1.0295984010610075
3.4647802583547787,2.4325936699503075,4.624029968626274,4.96649237137584,3.8708868604840907,-0.6294158624897045
1.6457807972916525,3.946854696198275,4.695827227259748,1.0069439978799863,3.508977364340687,-1.4288540245498178
4.3776677958596455,1.8704262094556263,1.593532301695896,4.221659759027055,4.652675393985543,-0.9576669370185474
4.464903507847712,3.308796212103582,1.41292135968098,4.5521063296813375,3.169839904431802,-0.22885119596216258
3.5936451480350056,1.130462404506066,3.8970378675301993,2.706130444592598,3.350342985406639,-0.35481863336130215
1.5557221881180232,3.720766299450264,1.3366377848535924,2.944373991767228,2.4768788251047056,-1.2972417029691987
3.4323619308531774,3.607406947060709,4.581656312833782,2.4080832659380578,4.447100155329267,-1.882346091848523
2.15837392827567,1.67276021526565,2.8751719678804037,1.0061518483862315,4.488830939084033,0.21385593900064928
4.8150593796902506,2.176197648938493,3.8873516421230048,3.744798480556389,4.794576209765825,-0.46669677640075513
4.277241636577335,3.597795851643255,4.979198156702147,2.7581449951122026,1.7419504014758322,-0.3094223468642455
3.1418605641054955,1.1862462248912897,1.3507815957193974,3.0793201901857885,2.1163057812151167,0.4834014882130689
2.748956079295272,4.826651150715399,2.244518365300136,4.250763831345809,2.4511338053743565,-1.015166710505753
3.3713388821207086,4.447631411063,2.7934342407849835,4.6043820400789475,4.273588975745542,-0.34302254693375306
4.652053033000325,4.283787742936564,4.034733281483707,2.6343638236888047,3.3945823784969678,1.9399705682224389
1.4032794580657293,2.560092181873548,4.0933374823020685,1.3629564615983507,3.4854680528003517,-1.4346751327432261
4.407340767429931,2.8417960621569196,2.9058499086563354,1.7971029588112306,3.5099534818122122,-0.09485763109823771
1.8744175018860645,1.3052324231577836,1.1092390753382486,3.9884865040483812,1.9790087999721213,-0.9599592913207594
1.7186091764892,1.8748946377756512,4.831211332638995,2.5766877304362423,4.262555682064087,-1.4101941790767107
3.1318861292497724,3.908431751697214,3.7380384095313657,2.315032398025036,2.2322430191227625,-1.900702652409969
3.478799962554967,2.370867838963421,4.99752679232596,4.353813241060645,1.1171434027363198,0.6261779125731917
1.0879221357047437,3.705769253640586,1.734023039295987,4.20462650233932,1.0087957534380139,-1.3787302720111811
1.088083342086862,4.7995691324393395,2.4666853906407837,1.9506187007353648,3.22642893082389,-0.782947868831086
1.714212492744522,1.4649359571332892,3.2762007998100926,2.1336014622796005,1.4596572187139039,-0.7187613321890487
3.805420943563355,3.306900146396543,3.6837481126548544,3.7213137060613257,2.4421874461710567,-0.8421272539099831
3.4408100203240406,3.8428285274521166,3.0061654457047124,3.7737444689324033,1.0720956128474897,-0.7595727521134686
4.375836230445286,3.4809165834030846,4.583744242392481,4.4160363549144535,4.43367338818235,-0.013004596187173964
3.7661847681834426,1.056176111831273,1.1821176558266981,2.705196276136931,4.310412012502925,-0.5001469806439293
3.76640131222451,2.1953764403822293,3.800896342559386,2.6306837154177187,4.240691114936219,-1.1585777563438766
4.547665874597362,1.4954573187303684,2.7238586217378233,4.647631705240306,2.427117955056163,-0.9027236787147705
3.4093899169594595,3.066517839318058,2.8029576207012417,4.374843244840401,2.0396270241918075,-0.3229470932972317
4.967738099219323,4.745720247318724,4.019993999516402,3.0170031527019634,3.9192348404520754,2.439831041188885
4.440782054992848,3.534496430646309,3.6898230170401947,2.6362027751352817,4.55185848610103,0.8735751619077201
2.823131372692777,1.1385095753057959,1.9470651723716337,3.016493320355423,1.99529268676002,0.888569284073146
1.5548410618080717,1.7247247796684317,4.624129496572806,3.8795283342564155,4.168710978785669,-1.8599782126467503
4.47660886061397,1.9084048230137145,2.373858839908037,1.4776811343597864,4.2676915852312085,-1.1751229981437095
3.3777493277819315,2.0091472644836834,1.778579155356323,4.810732608222313,3.1382736049414097,0.40602936856022226
2.65576384117161,1.1982776406200082,3.765862768557828,3.1587072057582497,1.7575933118635185,0.84937778237303
4.6065753963977265,2.180233401834459,2.440890336728979,3.03141040256512,3.311403145702727,-1.0151650516025768
4.915836223324764,3.279711459678385,2.984878048721631,3.89394848668155,1.6279086278485444,0.03237992526637486
4.389571890099685,4.68728667621813,3.7661564186715104,2.877625965885512,1.8687264909546175,1.5754633248309557
4.655158222296764,1.1873370889314478,1.3784000609857165,2.576269660724341,2.2882615109724203,-1.6155671920155934
4.047890943434694,3.23596233069419,4.251232980893878,1.596982019866879,2.5930687799007193,-1.182799226188
2.5296211006085523,4.579078016298091,4.95249170801481,2.7853382389281793,3.7400858854666663,-1.4924878045427719
3.92159870633328,3.2607311030440314,4.50321554655109,3.554370502875089,3.0440244986014884,-0.9922847044745755
4.400238359444598,3.6718779880809462,4.416409570416143,2.11180887521289,2.8935271006782575,0.2859515153221849
4.632255304385454,2.5659139385193925,1.8741482208134572,4.33119032607281,4.614381242160091,-0.6601476832984093
1.7024550345949154,1.8019838169899778,3.356104963930899,2.43678554804157,4.519687283780973,-0.9504699705470153
3.065053324646148,4.755870907462247,1.8355068339676235,2.85552400197564,4.789688620129655,-0.31989588921247547
4.930404252053152,4.828986268629253,1.22901021779444,1.5773550641866154,1.0991253553168114,0.10232512126907373
1.719140610213504,3.6639508386963637,3.6986376758099864,1.1631045867927101,1.0629106238019257,-2.063717889933718
2.5033986542331506,2.6942571830558277,1.121915530152359,4.701920817434086,2.4112811424160547,-1.3023297275814167
3.0466477021051928,1.1312355508772507,3.1745007224603814,1.456672691296676,1.8753935356785658,0.5774698984003661
3.185121437112589,4.322220937538479,4.116155908174767,2.5195175362298774,1.8823373568137587,-2.029488799694827
4.602263789906542,1.2827130412063008,3.389888085210966,3.4986070060835246,3.833822239993078,-1.1798199817180144
1.5691498943138136,2.200027384451976,1.5234442875357224,1.9473152843916788,3.1393672483273747,-0.7084518970724543
3.206617190378284,4.317087051440215,2.247748455827598,2.0842961145263077,2.660458624539845,-1.2740794579859522
2.437702805298185,4.199276464351318,4.673915314969733,3.543907790137957,2.585619289866987,-2.381354096405092
1.0968067886923407,2.5529819961431994,4.637761837650022,2.7648158944993404,3.659260330549197,-1.7104145260069472
4.5840388471322076,3.4890741891283534,1.9934406218973466,4.025659047248077,3.1758499142319083,0.3564490471440376
1.9493415635927387,3.212121417689718,4.057386751424261,4.117883100493739,1.660703102089231,-2.6966038743671916
3.359910223246925,2.0052263337784164,2.4646147611630878,1.2615530094446186,4.841216395878814,-0.34610125208047005
1.620525453006199,3.8020794496502877,3.379900390947427,4.51178258715162,2.162673297068336,-3.3476811729193576
3.940744102239204,2.7370086835778773,2.959008583302579,1.7591316288547088,4.88272351539074,-0.7995035510566914
3.5879735068427596,2.5382204040126153,1.7954781081784614,4.819851573770935,2.3479984829726623,0.08263068465155131
4.455407283285693,1.4307091949637414,1.0444463769314,1.8366200197596338,4.279915330442284,-1.473923293404121
1.9567917984821088,1.556106290184891,2.2084228805637642,1.992969616630591,2.457912993981462,0.06285426193425002
3.8263540124652557,3.7391430099307,2.1157806779789725,4.204621407769116,2.3311975804956475,-0.17194020974648358
4.360925008790231,3.6518037137021575,1.8469371222717266,4.559612317528294,4.000796748389986,0.04115021602195765
1.4072440757138844,2.187155421964277,2.17744848285813,1.539767304741777,2.1579640900132997,-0.9814793183761616
1.028279076475782,1.2322578094475505,3.2027522793519037,3.127324394859481,2.535624692431,-2.0035473890675135
1.5265202107806912,1.8381882046539455,4.380482027019008,1.5844197927334278,2.6541309414645786,-1.3036685533589751
4.224146214469258,3.8189674088073176,4.872159733262418,2.4812931270821212,3.4669881686092987,-0.018255953198188672
1.7000665612798027,2.916109576500268,4.896458132684777,4.013238578513678,4.733253116963579,-2.236695406617588
1.6882055286512907,1.4406714988499107,4.491925749401213,4.380276952391076,2.937509033112112,-1.3149311284099037
3.3932283827387177,4.106101464945825,3.7368102438170667,1.4056168257350237,2.3699524588993492,-2.0475436006703185
3.144141068900862,1.226164656450341,1.8736838825662412,1.7408100067372207,1.5450601017588546,0.9255939430263093
4.569959733566416,3.060042032900797,4.3182363260341985,4.763640591408371,4.948598450530989,0.1229999952310476
2.629768451132353,4.868643712660177,1.9563935030476953,2.2795628829007804,2.836011968835191,-1.4809951266291006
4.38047986532092,3.5191606415032104,2.5586822714189617,3.2567182938072303,4.377735949822571,0.6739544506092121
3.1161448760168624,2.8594880333811576,3.0093080309627696,2.5410268992614844,2.176486403754626,-0.43637295842616175
2.9318820481699173,2.246672203660111,2.179219101269204,3.1690485839806106,3.938043444451906,0.37905493026162296
4.01682634862005,2.7149123021166157,4.39459943469576,2.33568918578,3.8455262019226217,-1.2239801471841485
4.895016695512544,3.70037867004036,4.263170465718882,4.447683900932706,1.1243372279832218,-0.12900141689389918
